
                  BEAST v1.8.1, 2002-2014
       Bayesian Evolutionary Analysis Sampling Trees
                 Designed and developed by
   Alexei J. Drummond, Andrew Rambaut and Marc A. Suchard
                              
               Department of Computer Science
                   University of Auckland
                  alexei@cs.auckland.ac.nz
                              
             Institute of Evolutionary Biology
                  University of Edinburgh
                     a.rambaut@ed.ac.uk
                              
              David Geffen School of Medicine
           University of California, Los Angeles
                     msuchard@ucla.edu
                              
                Downloads, Help & Resources:
                 	http://beast.bio.ed.ac.uk
                              
Source code distributed under the GNU Lesser General Public License:
            	http://code.google.com/p/beast-mcmc
                              
                     BEAST developers:
	Alex Alekseyenko, Guy Baele, Trevor Bedford, Filip Bielejec, Erik Bloomquist, Matthew Hall,
	Joseph Heled, Sebastian Hoehna, Denise Kuehnert, Philippe Lemey, Wai Lok Sibon Li,
	Gerton Lunter, Sidney Markowitz, Vladimir Minin, Michael Defoin Platel,
          	Oliver Pybus, Chieh-Hsi Wu, Walter Xie
                              
                         Thanks to:
    	Roald Forsberg, Beth Shapiro and Korbinian Strimmer

Using BEAGLE library v2.1.2 for accelerated, parallel likelihood evaluation
2009-2013, BEAGLE Working Group - http://beagle-lib.googlecode.com/
Citation: Ayres et al (2012) Systematic Biology 61: 170-173 | doi:10.1093/sysbio/syr100



Random number seed: 1428625469005



Loading additional development parsers from development_parsers.properties, which is additional set of parsers only available for development version ...

Parsing XML file: separatebeastinfile.xml
  File encoding: UTF8
Looking for plugins in /fh/fast/bloom_j/grp/Heather/TcellEpitopeComparisons/human/HA_H3/plugins
Read alignment: alignment
  Sequences = 136
      Sites = 566
   Datatype = amino acid
Site patterns 'patterns' created from positions 1-566 of alignment 'alignment'
  pattern count = 566
Creating the tree model, 'treeModel'
  initial tree topology = (((((((((((((((1990A/Victoria/2/1990|CY113533|1990,1993A/Lyon/22686/1993|CY112556|1993),2012A/New_York/3205/2012|CY141220|2012),1994A/New_York/744/1994|CY013359|1994),1986A/Memphis/66/86|CY002088|1986),(1980A/Netherlands/209/1980|CY113269|1980,2011A/Ontario/C37332/2011|JQ658925|2011)),(1972A/Memphis/101/1972|CY008676|1972,1981A/Memphis/1/81|CY007627|1981)),(1974A/Hong_Kong/49/74|CY006907|1974,1975A/Bilthoven/1843/1975|CY113157|1975)),(((((((2001A/Canterbury/10/2001|CY009396|2001,2002A/Hong_Kong/CUHK13278/2002|EU856858|2002),1990A/Memphis/1/90|CY003064|1990),1979A/Bangkok/1/1979|CY121000|1979),((1994A/New_York/753/1994|CY013024|1994,2011A/Ontario/C5828/2011|JQ658921|2011),1984A/Hong_Kong/4/1984|CY006323|1984)),1977A/Amsterdam/1609/1977|CY113229|1977),1974A/Bilthoven/5146/1974|CY112329|1974),(((1989A/Beijing/353/89|U97740|1989,2003A/Hong_Kong/CUHK13299/2003|EU856859|2003),1978A/Albany/14/1978|CY020221|1978),(1998A/New_York/289/1998|CY001784|1998,2002A/Hong_Kong/CUHK23113/2002|EU856934|2002)))),((1973A/Hong_Kong/11/73|CY003528|1973,1977A/Albany/4/1977|CY021101|1977),1975A/Bilthoven/334/1975|CY113149|1975)),((1975A/Victoria/3/1975|V01086|1975,1982A/Philippines/2_MA/1982|CY065976|1982),1978A/Memphis/16/1978|CY020325|1978)),(((((((2006A/Georgia/NHRC0001/2006|CY091141|2006,2006A/Missouri/NHRC0001/2006|CY091077|2006),1997A/New_York/569/1997|CY009484|1997),2006A/Netherlands/363/2006|CY114397|2006),1999A/Hong_Kong/CUHK11241/1999|EU856835|1999),1971A/Hong_Kong/107/1971|CY112289|1971),1968A/Albany/6/1968|CY022085|1968),1983A/Hong_Kong/14/83|CY006315|1983)),1969A/Albany/1/1969|CY019899|1969),((1983A/Memphis/33/83|CY009052|1983,1987A/Shanghai/11/1987|CY121309|1987),(1985A/Netherlands/333/1985|CY113333|1985,2012A/Texas/JMM_30/2012|CY134940|2012))),((((((1985A/Memphis/12/1985|CY011472|1985,1986A/Colorado/2/1986|CY113357|1986),1980A/Hong_Kong/46/80|CY003488|1980),1974A/Bilthoven/7398/1974|CY113133|1974),((1995A/Finland/338/1995|CY114165|1995,2005A/Auckland/617/2005|CY023082|2005),1987A/Hong_Kong/7/87|CY003544|1987)),(((1968A/Hong_Kong/1_5/1968|CY033025|1968,1973A/Bilthoven/552/1973|CY113093|1973),(1976A/Memphis/110/76|CY006835|1976,1981A/Bilthoven/4791/1981|CY112361|1981)),((2008A/Florida/14/2008|EU914859|2008,2010A/Alaska/05/2010|KC882453|2010),2013A/Ontario/002/2013|KC526208|2013))),(((1992A/Stockholm/8/1992|CY112532|1992,2000A/Hong_Kong/CUHK22078/2000|EU856923|2000),(2005A/New_York/238/2005|CY006139|2005,2008A/Cheongju/H397/2008|FJ009471|2008)),1988A/Siena/3/1988|CY035198|1988))),((((((((((((((2003A/New_York/22/2003|CY000361|2003,2004A/Hong_Kong/CUHK13126/2004|EU856854|2004),2013A/New_York/3216/2013|CY141231|2013),1998A/Netherlands/427/1998|CY112901|1998),(2010A/Texas/04/2010|KC535438|2010,2011A/Arizona/06/2011|KC893099|2011)),(((2004A/Canterbury/105/2004|CY007459|2004,2009A/Florida/26/2009|KC535396|2009),1996A/Hong_Kong/358/1996|CY114261|1996),1995A/New_York/618/1995|CY010676|1995)),1986A/Leningrad/360/1986|CY121277|1986),1968A/Hong_Kong/1_8_MA21_3/1968|CY034028|1968),(((1989A/Singapore/35/1989|CY113461|1989,1991A/Tilburg/5957/1991|CY113925|1991),1985A/Guildford/V728/1985|CY113317|1985),1970A/Bilthoven/2668/1970|CY112273|1970)),(1981A/Lyon/2380/1981|CY113277|1981,1997A/Hong_Kong/CUHK41757/1997|EU857006|1997)),(1971A/Memphis/3/1971|CY021597|1971,1972A/Bilthoven/23337/1972|CY112313|1972)),((1977A/Bilthoven/3895/1977|CY113237|1977,1982A/Philippines/2/1982|CY121245|1982),1969A/Bilthoven/17938/1969|CY113053|1969)),1973A/Port_Chalmers/JY2/1973|CY147430|1973),((((1997A/New_York/597/1997|CY009748|1997,1998A/Hong_Kong/CUHK17697/1998|EU856875|1998),2000A/Hong_Kong/CUHK22162/2000|EU856925|2000),1991A/Paris/548/1991|CY113845|1991),1969A/Bilthoven/908/1969|CY113045|1969)),((((((((((1999A/New_York/277/1999|CY001744|1999,2007A/Managua/14/2007|CY032525|2007),2004A/Canterbury/107/2004|CY007475|2004),2001A/Auckland/603/2001|CY023058|2001),((1983A/Hong_Kong/5/83|CY003736|1983,1991A/Paris/597/1991|CY113869|1991),1980A/Memphis/9/80|CY006891|1980)),(((1987A/Sichuan/2/1987|CY112396|1987,2010A/Arizona/12/2010|KC882781|2010),1996A/New_York/601/1996|CY015516|1996),1984A/Hong_Kong/7/84|CY003744|1984)),(((((2000A/Waikato/1/2000|CY011592|2000,2005A/Canterbury/03/2005|CY007811|2005),1996A/New_York/617/1996|CY010516|1996),1992A/Sendai/C273/1992|CY112516|1992),2007A/Arizona/12/2007|EU516215|2007),1982A/Netherlands/241/1982|CY113293|1982)),(((((1988A/Memphis/8/1988|CY010756|1988,1995A/New_York/609/1995|CY010636|1995),1992A/Victoria/33/1992|CY112540|1992),1993A/Netherlands/165/1993|CY114061|1993),1972A/Udorn/307/1972|AX350190|1972),(1978A/Memphis/19/78|CY007611|1978,1979A/Bangkok/01/1979|DQ508825|1979))),(((1976A/Bilthoven/628/1976|CY113189|1976,2013A/Ontario/004/2013|KC526210|2013),1976A/Bilthoven/5657/1976|CY113213|1976),1971A/Hong_Kong/46/1971|CY006683|1971)),(((((((2003A/New_York/32/2003|CY000025|2003,2012A/Arizona/M11/2012|KC513484|2012),2009A/New_York/3273/2009|CY050684|2009),2001A/Hong_Kong/CUHK21932/2001|EU856918|2001),1989A/England/138/1989|CY113413|1989),((1999A/Hong_Kong/CUHK11230/1999|EU856833|1999,2007A/Managua/16/2007|CY032469|2007),2009A/Arizona/08/2009|GQ385835|2009)),2008A/Florida/UR07_0150/2008|CY038871|2008),(1990A/Memphis/2/1990|CY011480|1990,1994A/Netherlands/18/1994|CY114157|1994))),(((1993A/Netherlands/101/1993|CY114045|1993,2002A/Auckland/614/2002|CY022205|2002),1988A/Stockholm/12/1988|CY113397|1988),(1970A/Albany/1/1970|CY022938|1970,1970A/Albany/6/1970|CY021117|1970)))))
  tree height = 409.46124299890744
Using strict molecular clock model.
Creating site model.
Using BEAGLE TreeLikelihood
  Branch rate model used: strictClockBranchRates
  Using BEAGLE resource 0: CPU
    with instance flags:  PRECISION_DOUBLE COMPUTATION_SYNCH EIGEN_REAL SCALING_MANUAL SCALERS_RAW VECTOR_NONE THREADING_NONE PROCESSOR_CPU FRAMEWORK_CPU
  Ignoring ambiguities in tree likelihood.
  With 566 unique site patterns.
  Using rescaling scheme : delayed
Optimization Schedule: log
Likelihood computation is using an auto sizing thread pool.
Creating the MCMC chain:
  chainLength=30000000
  autoOptimize=true
  autoOptimize delayed for 10000 steps
# BEAST v1.8.1, r6542
# Generated Thu Apr 09 17:24:29 PDT 2015 [seed=1428625469005]
state	Posterior   	Prior       	Likelihood  	rootHeight  	clock.rate  
0	-26830.8031 	-964.0111   	-25866.7920 	409.461     	7E-5        	-
1000	-19001.0182 	-1086.7781  	-17914.2400 	407.701     	5.23648E-4  	-
2000	-17023.9698 	-1110.5031  	-15913.4666 	343.729     	4.55479E-4  	-
3000	-15356.8909 	-1123.1801  	-14233.7108 	251.420     	4.33279E-4  	-
4000	-13916.6033 	-1136.1137  	-12780.4897 	247.271     	3.6078E-4   	-
5000	-12962.3714 	-1141.9078  	-11820.4637 	282.591     	3.03518E-4  	-
6000	-12266.6152 	-1148.6809  	-11117.9343 	306.992     	2.50976E-4  	-
7000	-11552.9853 	-1150.1643  	-10402.8210 	292.072     	2.30611E-4  	-
8000	-10819.0888 	-1165.8688  	-9653.2200  	358.101     	1.8995E-4   	-
9000	-10189.0518 	-1182.4813  	-9006.5704  	353.148     	1.54864E-4  	-
10000	-9694.7074  	-1185.9816  	-8508.7258  	418.476     	1.44502E-4  	-
11000	-9216.4628  	-1191.2357  	-8025.2271  	486.603     	1.33079E-4  	1.83 hours/million states
12000	-8981.2441  	-1195.4894  	-7785.7547  	584.669     	1.14815E-4  	1.2 hours/million states
13000	-8641.3358  	-1211.4622  	-7429.8736  	467.628     	1.18136E-4  	1 hours/million states
14000	-8415.8285  	-1197.2536  	-7218.5749  	504.558     	1.12273E-4  	0.89 hours/million states
15000	-8271.6713  	-1198.9408  	-7072.7305  	523.191     	9.66202E-5  	0.83 hours/million states
16000	-8008.7310  	-1204.0439  	-6804.6871  	607.381     	9.02502E-5  	0.79 hours/million states
17000	-7862.9455  	-1209.2533  	-6653.6923  	574.110     	8.66981E-5  	0.76 hours/million states
18000	-7710.8988  	-1206.4703  	-6504.4285  	649.218     	8.2664E-5   	0.74 hours/million states
19000	-7626.0455  	-1206.4590  	-6419.5865  	640.498     	7.87407E-5  	0.73 hours/million states
20000	-7583.0623  	-1195.6346  	-6387.4277  	817.562     	8.10712E-5  	0.71 hours/million states
21000	-7576.6397  	-1194.8407  	-6381.7990  	638.132     	7.88857E-5  	0.72 hours/million states
22000	-7546.2893  	-1200.1544  	-6346.1349  	581.158     	8.63729E-5  	0.71 hours/million states
23000	-7476.1301  	-1194.9137  	-6281.2164  	724.827     	7.67085E-5  	0.7 hours/million states
24000	-7456.9914  	-1188.3966  	-6268.5949  	639.698     	9.16798E-5  	0.7 hours/million states
25000	-7396.3682  	-1184.2759  	-6212.0923  	598.136     	9.32424E-5  	0.69 hours/million states
26000	-7340.2619  	-1190.3022  	-6149.9596  	711.575     	8.45506E-5  	0.68 hours/million states
27000	-7323.0382  	-1191.1675  	-6131.8707  	633.827     	7.38259E-5  	0.68 hours/million states
28000	-7276.0932  	-1196.4744  	-6079.6188  	651.023     	7.59719E-5  	0.67 hours/million states
29000	-7214.6066  	-1186.9820  	-6027.6246  	749.117     	7.52449E-5  	0.67 hours/million states
30000	-7202.0139  	-1184.7739  	-6017.2401  	603.859     	8.07964E-5  	0.67 hours/million states
31000	-7193.7964  	-1190.6256  	-6003.1707  	624.449     	8.29657E-5  	0.68 hours/million states
32000	-7179.4137  	-1190.6600  	-5988.7537  	649.052     	8.10715E-5  	0.67 hours/million states
33000	-7150.6407  	-1192.4589  	-5958.1818  	598.785     	7.69663E-5  	0.67 hours/million states
34000	-7113.8722  	-1185.9758  	-5927.8965  	686.911     	7.44304E-5  	0.67 hours/million states
35000	-7096.5504  	-1197.1347  	-5899.4157  	632.366     	7.61823E-5  	0.67 hours/million states
36000	-7063.5928  	-1190.8160  	-5872.7768  	627.934     	7.05738E-5  	0.66 hours/million states
37000	-7068.6398  	-1184.5346  	-5884.1051  	668.890     	7.46555E-5  	0.66 hours/million states
38000	-7070.5740  	-1184.7309  	-5885.8431  	589.498     	7.85907E-5  	0.66 hours/million states
39000	-7048.5697  	-1179.3114  	-5869.2583  	660.013     	7.0494E-5   	0.66 hours/million states
40000	-7028.6078  	-1173.1364  	-5855.4714  	607.569     	7.72263E-5  	0.66 hours/million states
41000	-7040.0563  	-1168.5736  	-5871.4828  	588.829     	8.6555E-5   	0.66 hours/million states
42000	-7033.3824  	-1175.4633  	-5857.9191  	627.689     	7.94797E-5  	0.66 hours/million states
43000	-7036.8656  	-1163.7489  	-5873.1167  	658.860     	7.24596E-5  	0.66 hours/million states
44000	-7037.6882  	-1167.4821  	-5870.2060  	624.561     	7.41458E-5  	0.66 hours/million states
45000	-7022.8537  	-1172.5645  	-5850.2892  	615.650     	7.51817E-5  	0.66 hours/million states
46000	-7029.1622  	-1176.3194  	-5852.8427  	688.314     	7.02381E-5  	0.66 hours/million states
47000	-7036.4522  	-1178.0865  	-5858.3658  	623.588     	7.99668E-5  	0.66 hours/million states
48000	-7027.7238  	-1177.0356  	-5850.6882  	674.440     	7.04543E-5  	0.66 hours/million states
49000	-7015.2552  	-1170.3211  	-5844.9341  	580.651     	7.47938E-5  	0.65 hours/million states
50000	-7014.2260  	-1175.1233  	-5839.1027  	605.501     	7.25985E-5  	0.65 hours/million states
51000	-7021.9302  	-1184.1117  	-5837.8186  	541.566     	7.44766E-5  	0.66 hours/million states
52000	-7006.3367  	-1176.5455  	-5829.7912  	668.078     	7.78848E-5  	0.66 hours/million states
53000	-7015.8625  	-1176.1295  	-5839.7331  	576.356     	7.54398E-5  	0.66 hours/million states
54000	-7009.9691  	-1166.3583  	-5843.6108  	542.484     	7.76737E-5  	0.66 hours/million states
55000	-7015.6680  	-1166.6540  	-5849.0140  	548.382     	7.77412E-5  	0.66 hours/million states
56000	-7005.6734  	-1165.4977  	-5840.1756  	594.835     	8.24425E-5  	0.66 hours/million states
57000	-7006.4333  	-1165.7020  	-5840.7312  	566.468     	8.63319E-5  	0.66 hours/million states
58000	-7012.0779  	-1171.5231  	-5840.5547  	701.023     	7.74697E-5  	0.66 hours/million states
59000	-6998.8757  	-1161.5742  	-5837.3015  	652.114     	7.9657E-5   	0.66 hours/million states
60000	-6999.1326  	-1160.7116  	-5838.4211  	529.192     	8.2519E-5   	0.66 hours/million states
61000	-6983.1532  	-1157.8094  	-5825.3438  	527.863     	9.00157E-5  	0.66 hours/million states
62000	-6975.9753  	-1163.1264  	-5812.8489  	482.018     	8.5503E-5   	0.66 hours/million states
63000	-6976.3237  	-1160.0574  	-5816.2663  	455.477     	8.2978E-5   	0.66 hours/million states
64000	-6974.1454  	-1166.4790  	-5807.6664  	509.054     	7.57681E-5  	0.66 hours/million states
65000	-6982.4645  	-1164.2607  	-5818.2039  	505.794     	8.39316E-5  	0.66 hours/million states
66000	-6976.2282  	-1167.1746  	-5809.0536  	487.031     	8.04216E-5  	0.66 hours/million states
67000	-6956.7076  	-1154.5377  	-5802.1698  	525.082     	8.66263E-5  	0.66 hours/million states
68000	-6954.2718  	-1149.1351  	-5805.1366  	396.831     	9.44529E-5  	0.66 hours/million states
69000	-6972.1799  	-1162.7560  	-5809.4239  	470.914     	8.65688E-5  	0.66 hours/million states
70000	-6968.7335  	-1169.8409  	-5798.8926  	498.683     	7.66325E-5  	0.66 hours/million states
71000	-6974.2456  	-1183.6902  	-5790.5554  	582.275     	7.42437E-5  	0.67 hours/million states
72000	-6972.1777  	-1186.0226  	-5786.1551  	481.826     	7.1241E-5   	0.67 hours/million states
73000	-6976.2879  	-1184.6477  	-5791.6402  	632.724     	7.20754E-5  	0.67 hours/million states
74000	-6976.8773  	-1182.4645  	-5794.4129  	564.263     	7.5428E-5   	0.67 hours/million states
75000	-6975.9330  	-1174.7221  	-5801.2109  	538.232     	7.74828E-5  	0.67 hours/million states
76000	-6967.7357  	-1174.9926  	-5792.7431  	499.013     	7.53371E-5  	0.67 hours/million states
77000	-6941.5881  	-1167.1405  	-5774.4475  	478.086     	7.32077E-5  	0.67 hours/million states
78000	-6945.3958  	-1176.3850  	-5769.0109  	579.053     	7.54586E-5  	0.67 hours/million states
79000	-6930.0371  	-1173.8671  	-5756.1700  	516.048     	7.14006E-5  	0.67 hours/million states
80000	-6923.6168  	-1178.9017  	-5744.7151  	623.000     	7.50019E-5  	0.67 hours/million states
81000	-6907.9601  	-1182.5390  	-5725.4211  	531.339     	7.12546E-5  	0.67 hours/million states
82000	-6917.6490  	-1174.6213  	-5743.0277  	492.200     	6.89317E-5  	0.67 hours/million states
83000	-6909.6656  	-1172.7566  	-5736.9090  	496.919     	7.82257E-5  	0.67 hours/million states
84000	-6900.7123  	-1157.5147  	-5743.1975  	504.108     	8.56785E-5  	0.67 hours/million states
85000	-6917.9585  	-1160.2375  	-5757.7210  	546.843     	7.38648E-5  	0.67 hours/million states
86000	-6925.6649  	-1171.8911  	-5753.7738  	501.026     	8.03228E-5  	0.67 hours/million states
87000	-6921.9763  	-1178.9955  	-5742.9808  	525.690     	7.31062E-5  	0.67 hours/million states
88000	-6931.0798  	-1172.8206  	-5758.2593  	507.754     	7.53193E-5  	0.67 hours/million states
89000	-6918.5781  	-1178.3793  	-5740.1988  	449.865     	7.36347E-5  	0.67 hours/million states
90000	-6920.6809  	-1181.5961  	-5739.0848  	502.911     	6.86558E-5  	0.67 hours/million states
